26	24	23	22	5
26	24	23	23	4
26	24	23	24	3
26	24	24	14	12
26	24	24	15	11
26	24	24	16	10
26	24	24	17	9
26	24	24	18	8
26	24	24	19	7
26	24	24	20	6
26	24	24	21	5
26	24	24	22	4
26	24	24	23	3
26	24	24	24	2
26	24	25	13	12
26	24	25	14	11
26	24	25	15	10
26	24	25	16	9
26	24	25	17	8
26	24	25	18	7
26	24	25	19	6
26	24	25	20	5
26	24	25	21	4
26	24	25	22	3
26	24	25	23	2
26	24	25	24	1
26	25	17	17	15
26	25	17	18	14
26	25	17	19	13
26	25	17	20	12
26	25	17	21	11
26	25	17	22	10
26	25	18	16	15
26	25	18	17	14
26	25	18	18	13
26	25	18	19	12
26	25	18	20	11
26	25	18	21	10
26	25	18	22	9
26	25	18	23	8
26	25	19	16	14
26	25	19	17	13
26	25	19	18	12
26	25	19	19	11
26	25	19	20	10
26	25	19	21	9
26	25	19	22	8
26	25	19	23	7
26	25	20	15	14
26	25	20	16	13
26	25	20	17	12
26	25	20	18	11
26	25	20	19	10
26	25	20	20	9
26	25	20	21	8
26	25	20	22	7
26	25	20	23	6
26	25	21	15	13
26	25	21	16	12
26	25	21	17	11
26	25	21	18	10
26	25	21	19	9
26	25	21	20	8
26	25	21	21	7
26	25	21	22	6
26	25	21	23	5
26	25	21	24	4
26	25	22	14	13
26	25	22	15	12
26	25	22	16	11
26	25	22	17	10
26	25	22	18	9
26	25	22	19	8
26	25	22	20	7
26	25	22	21	6
26	25	22	22	5
26	25	22	23	4
26	25	22	24	3
26	25	23	14	12
26	25	23	15	11
26	25	23	16	10
26	25	23	17	9
26	25	23	18	8
26	25	23	19	7
26	25	23	20	6
26	25	23	21	5
26	25	23	22	4
26	25	23	23	3
26	25	23	24	2
26	25	24	13	12
26	25	24	14	11
26	25	24	15	10
26	25	24	16	9
26	25	24	17	8
26	25	24	18	7
26	25	24	19	6
26	25	24	20	5
26	25	24	21	4
26	25	24	22	3
26	25	24	23	2
26	25	24	24	1
26	25	25	13	11
26	25	25	14	10
26	25	25	15	9
26	25	25	16	8
26	25	25	17	7
26	25	25	18	6
26	25	25	19	5
26	25	25	20	4
26	25	25	21	3
26	25	25	22	2
26	25	25	23	1
27	19	19	18	17
27	19	19	19	16
27	19	19	20	15
27	19	19	21	14
27	19	20	18	16
27	19	20	19	15
27	19	20	20	14
27	19	20	21	13
27	19	20	22	12
27	19	21	17	16
27	19	21	18	15
27	19	21	19	14
27	19	21	20	13
27	19	21	21	12
27	19	21	22	11
27	19	22	17	15
27	19	22	18	14
27	19	22	19	13
27	19	22	20	12
27	19	22	21	11
27	19	22	22	10
27	19	23	16	15
27	19	23	17	14
27	19	23	18	13
27	19	23	19	12
27	19	23	20	11
27	19	23	21	10
27	19	23	22	9
27	19	23	23	8
27	20	18	18	17
27	20	18	19	16
27	20	18	20	15
27	20	18	21	14
27	20	19	18	16
27	20	19	19	15
27	20	19	20	14
27	20	19	21	13
27	20	19	22	12
27	20	20	17	16
27	20	20	18	15
27	20	20	19	14
27	20	20	20	13
27	20	20	21	12
27	20	20	22	11
27	20	21	17	15
27	20	21	18	14
27	20	21	19	13
27	20	21	20	12
27	20	21	21	11
27	20	21	22	10
27	20	22	16	15
27	20	22	17	14
27	20	22	18	13
27	20	22	19	12
27	20	22	20	11
27	20	22	21	10
27	20	22	22	9
27	20	22	23	8
27	20	23	16	14
27	20	23	17	13
27	20	23	18	12
27	20	23	19	11
27	20	23	20	10
27	20	23	21	9
27	20	23	22	8
27	20	23	23	7
27	21	18	18	16
27	21	18	19	15
27	21	18	20	14
27	21	18	21	13
27	21	18	22	12
27	21	19	17	16
27	21	19	18	15
27	21	19	19	14
27	21	19	20	13
27	21	19	21	12
27	21	19	22	11
27	21	20	17	15
27	21	20	18	14
27	21	20	19	13
27	21	20	20	12
27	21	20	21	11
27	21	20	22	10
27	21	21	16	15
27	21	21	17	14
27	21	21	18	13
27	21	21	19	12
27	21	21	20	11
27	21	21	21	10
27	21	21	22	9
27	21	21	23	8
27	21	22	16	14
27	21	22	17	13
27	21	22	18	12
27	21	22	19	11
27	21	22	20	10
27	21	22	21	9
27	21	22	22	8
27	21	22	23	7
27	21	23	15	14
27	21	23	16	13
27	21	23	17	12
27	21	23	18	11
27	21	23	19	10
27	21	23	20	9
27	21	23	21	8
27	21	23	22	7
27	21	23	23	6
27	21	24	15	13
27	21	24	16	12
27	21	24	17	11
27	21	24	18	10
27	21	24	19	9
27	21	24	20	8
27	21	24	21	7
27	21	24	22	6
27	21	24	23	5
27	21	24	24	4
27	22	18	17	16
27	22	18	18	15
27	22	18	19	14
27	22	18	20	13
27	22	18	21	12
27	22	18	22	11
27	22	19	17	15
27	22	19	18	14
27	22	19	19	13
27	22	19	20	12
27	22	19	21	11
27	22	19	22	10
27	22	20	16	15
27	22	20	17	14
27	22	20	18	13
27	22	20	19	12
27	22	20	20	11
27	22	20	21	10
27	22	20	22	9
27	22	20	23	8
27	22	21	16	14
27	22	21	17	13
27	22	21	18	12
27	22	21	19	11
27	22	21	20	10
27	22	21	21	9
27	22	21	22	8
27	22	21	23	7
27	22	22	15	14
27	22	22	16	13
27	22	22	17	12
27	22	22	18	11
27	22	22	19	10
27	22	22	20	9
27	22	22	21	8
27	22	22	22	7
27	22	22	23	6
27	22	23	15	13
27	22	23	16	12
27	22	23	17	11
27	22	23	18	10
27	22	23	19	9
27	22	23	20	8
27	22	23	21	7
27	22	23	22	6
27	22	23	23	5
27	22	23	24	4
27	22	24	14	13
27	22	24	15	12
27	22	24	16	11
27	22	24	17	10
27	22	24	18	9
27	22	24	19	8
27	22	24	20	7
27	22	24	21	6
27	22	24	22	5
27	22	24	23	4
27	22	24	24	3
27	23	17	17	16
27	23	17	18	15
27	23	17	19	14
27	23	17	20	13
27	23	17	21	12
27	23	17	22	11
27	23	18	17	15
27	23	18	18	14
27	23	18	19	13
27	23	18	20	12
27	23	18	21	11
27	23	18	22	10
27	23	19	16	15
27	23	19	17	14
27	23	19	18	13
27	23	19	19	12
27	23	19	20	11
27	23	19	21	10
27	23	19	22	9
27	23	19	23	8
27	23	20	16	14
27	23	20	17	13
27	23	20	18	12
27	23	20	19	11
27	23	20	20	10
27	23	20	21	9
27	23	20	22	8
27	23	20	23	7
27	23	21	15	14
27	23	21	16	13
27	23	21	17	12
27	23	21	18	11
27	23	21	19	10
27	23	21	20	9
27	23	21	21	8
27	23	21	22	7
27	23	21	23	6
27	23	22	15	13
27	23	22	16	12
27	23	22	17	11
27	23	22	18	10
27	23	22	19	9
27	23	22	20	8
27	23	22	21	7
27	23	22	22	6
27	23	22	23	5
27	23	22	24	4
27	23	23	14	13
27	23	23	15	12
27	23	23	16	11
27	23	23	17	10
27	23	23	18	9
27	23	23	19	8
27	23	23	20	7
27	23	23	21	6
27	23	23	22	5
27	23	23	23	4
27	23	23	24	3
27	23	24	14	12
27	23	24	15	11
27	23	24	16	10
27	23	24	17	9
27	23	24	18	8
27	23	24	19	7
27	23	24	20	6
27	23	24	21	5
27	23	24	22	4
27	23	24	23	3
27	23	24	24	2
27	23	25	13	12
27	23	25	14	11
27	23	25	15	10
27	23	25	16	9
27	23	25	17	8
27	23	25	18	7
27	23	25	19	6
27	23	25	20	5
27	23	25	21	4
27	23	25	22	3
27	23	25	23	2
27	23	25	24	1
27	24	17	17	15
27	24	17	18	14
27	24	17	19	13
27	24	17	20	12
27	24	17	21	11
27	24	17	22	10
27	24	18	16	15
27	24	18	17	14
27	24	18	18	13
27	24	18	19	12
27	24	18	20	11
27	24	18	21	10
27	24	18	22	9
27	24	18	23	8
27	24	19	16	14
27	24	19	17	13
27	24	19	18	12
27	24	19	19	11
27	24	19	20	10
27	24	19	21	9
27	24	19	22	8
27	24	19	23	7
27	24	20	15	14
27	24	20	16	13
27	24	20	17	12
27	24	20	18	11
27	24	20	19	10
27	24	20	20	9
27	24	20	21	8
27	24	20	22	7
27	24	20	23	6
27	24	21	15	13
27	24	21	16	12
27	24	21	17	11
27	24	21	18	10
27	24	21	19	9
27	24	21	20	8
27	24	21	21	7
27	24	21	22	6
27	24	21	23	5
27	24	21	24	4
27	24	22	14	13
27	24	22	15	12
27	24	22	16	11
27	24	22	17	10
27	24	22	18	9
27	24	22	19	8
27	24	22	20	7
27	24	22	21	6
27	24	22	22	5
27	24	22	23	4
27	24	22	24	3
27	24	23	14	12
27	24	23	15	11
27	24	23	16	10
27	24	23	17	9
27	24	23	18	8
27	24	23	19	7
27	24	23	20	6
27	24	23	21	5
27	24	23	22	4
27	24	23	23	3
27	24	23	24	2
27	24	24	13	12
27	24	24	14	11
27	24	24	15	10
27	24	24	16	9
27	24	24	17	8
27	24	24	18	7
27	24	24	19	6
27	24	24	20	5
27	24	24	21	4
27	24	24	22	3
27	24	24	23	2
27	24	24	24	1
27	24	25	13	11
27	24	25	14	10
27	24	25	15	9
27	24	25	16	8
27	24	25	17	7
27	24	25	18	6
27	24	25	19	5
27	24	25	20	4
27	24	25	21	3
27	24	25	22	2
27	24	25	23	1
27	25	17	16	15
27	25	17	17	14
27	25	17	18	13
27	25	17	19	12
27	25	17	20	11
27	25	17	21	10
27	25	17	22	9
27	25	17	23	8
27	25	18	16	14
27	25	18	17	13
27	25	18	18	12
27	25	18	19	11
27	25	18	20	10
27	25	18	21	9
27	25	18	22	8
27	25	18	23	7
27	25	19	15	14
27	25	19	16	13
27	25	19	17	12
27	25	19	18	11
27	25	19	19	10
27	25	19	20	9
27	25	19	21	8
27	25	19	22	7
27	25	19	23	6
27	25	20	15	13
27	25	20	16	12
27	25	20	17	11
27	25	20	18	10
27	25	20	19	9
27	25	20	20	8
27	25	20	21	7
27	25	20	22	6
27	25	20	23	5
27	25	20	24	4
27	25	21	14	13
27	25	21	15	12
27	25	21	16	11
27	25	21	17	10
27	25	21	18	9
27	25	21	19	8
27	25	21	20	7
27	25	21	21	6
27	25	21	22	5
27	25	21	23	4
27	25	21	24	3
27	25	22	14	12
27	25	22	15	11
27	25	22	16	10
27	25	22	17	9
27	25	22	18	8
27	25	22	19	7
27	25	22	20	6
27	25	22	21	5
27	25	22	22	4
27	25	22	23	3
27	25	22	24	2
27	25	23	13	12
27	25	23	14	11
27	25	23	15	10
27	25	23	16	9
27	25	23	17	8
27	25	23	18	7
27	25	23	19	6
27	25	23	20	5
27	25	23	21	4
27	25	23	22	3
27	25	23	23	2
27	25	23	24	1
27	25	24	13	11
27	25	24	14	10
27	25	24	15	9
27	25	24	16	8
27	25	24	17	7
27	25	24	18	6
27	25	24	19	5
27	25	24	20	4
27	25	24	21	3
27	25	24	22	2
27	25	24	23	1
27	25	25	12	11
27	25	25	13	10
27	25	25	14	9
27	25	25	15	8
27	25	25	16	7
27	25	25	17	6
27	25	25	18	5
27	25	25	19	4
27	25	25	20	3
27	25	25	21	2
27	25	25	22	1
27	25	26	12	10
27	25	26	13	9
27	25	26	14	8
27	25	26	15	7
27	25	26	16	6
27	25	26	17	5
27	25	26	18	4
27	25	26	19	3
27	25	26	20	2
27	25	26	21	1
27	26	16	16	15
27	26	16	17	14
27	26	16	18	13
27	26	16	19	12
27	26	16	20	11
27	26	16	21	10
27	26	16	22	9
27	26	16	23	8
27	26	17	16	14
27	26	17	17	13
27	26	17	18	12
27	26	17	19	11
27	26	17	20	10
27	26	17	21	9
27	26	17	22	8
27	26	17	23	7
27	26	18	15	14
27	26	18	16	13
27	26	18	17	12
27	26	18	18	11
27	26	18	19	10
27	26	18	20	9
27	26	18	21	8
27	26	18	22	7
27	26	18	23	6
27	26	19	15	13
27	26	19	16	12
27	26	19	17	11
27	26	19	18	10
27	26	19	19	9
27	26	19	20	8
27	26	19	21	7
27	26	19	22	6
27	26	19	23	5
27	26	19	24	4
27	26	20	14	13
27	26	20	15	12
27	26	20	16	11
27	26	20	17	10
27	26	20	18	9
27	26	20	19	8
27	26	20	20	7
27	26	20	21	6
27	26	20	22	5
27	26	20	23	4
27	26	20	24	3
27	26	21	14	12
27	26	21	15	11
27	26	21	16	10
27	26	21	17	9
27	26	21	18	8
27	26	21	19	7
27	26	21	20	6
27	26	21	21	5
27	26	21	22	4
27	26	21	23	3
27	26	21	24	2
27	26	22	13	12
27	26	22	14	11
27	26	22	15	10
27	26	22	16	9
27	26	22	17	8
27	26	22	18	7
27	26	22	19	6
27	26	22	20	5
27	26	22	21	4
27	26	22	22	3
27	26	22	23	2
27	26	22	24	1
27	26	23	13	11
27	26	23	14	10
27	26	23	15	9
27	26	23	16	8
27	26	23	17	7
27	26	23	18	6
27	26	23	19	5
27	26	23	20	4
27	26	23	21	3
27	26	23	22	2
27	26	23	23	1
27	26	24	12	11
27	26	24	13	10
27	26	24	14	9
27	26	24	15	8
27	26	24	16	7
27	26	24	17	6
27	26	24	18	5
27	26	24	19	4
27	26	24	20	3
27	26	24	21	2
27	26	24	22	1
27	26	25	12	10
27	26	25	13	9
27	26	25	14	8
27	26	25	15	7
27	26	25	16	6
27	26	25	17	5
27	26	25	18	4
27	26	25	19	3
27	26	25	20	2
27	26	25	21	1
27	26	26	11	10
27	26	26	12	9
27	26	26	13	8
27	26	26	14	7
27	26	26	15	6
27	26	26	16	5
27	26	26	17	4
27	26	26	18	3
27	26	26	19	2
27	26	26	20	1
28	19	18	18	17
28	19	18	19	16
28	19	18	20	15
28	19	18	21	14
28	19	19	18	16
28	19	19	19	15
28	19	19	20	14
28	19	19	21	13
28	19	19	22	12
28	19	20	17	16
28	19	20	18	15
28	19	20	19	14
28	19	20	20	13
28	19	20	21	12
28	19	20	22	11
28	19	21	17	15
28	19	21	18	14
28	19	21	19	13
28	19	21	20	12
28	19	21	21	11
28	19	21	22	10
28	19	22	16	15
28	19	22	17	14
28	19	22	18	13
28	19	22	19	12
28	19	22	20	11
28	19	22	21	10
28	19	22	22	9
28	19	22	23	8
28	19	23	16	14
28	19	23	17	13
28	19	23	18	12
28	19	23	19	11
28	19	23	20	10
28	19	23	21	9
28	19	23	22	8
28	19	23	23	7
28	20	18	18	16
28	20	18	19	15
28	20	18	20	14
28	20	18	21	13
28	20	18	22	12
28	20	19	17	16
28	20	19	18	15
28	20	19	19	14
28	20	19	20	13
28	20	19	21	12
28	20	19	22	11
28	20	20	17	15
28	20	20	18	14
28	20	20	19	13
28	20	20	20	12
28	20	20	21	11
28	20	20	22	10
28	20	21	16	15
28	20	21	17	14
28	20	21	18	13
28	20	21	19	12
28	20	21	20	11
28	20	21	21	10
28	20	21	22	9
28	20	21	23	8
28	20	22	16	14
28	20	22	17	13
28	20	22	18	12
28	20	22	19	11
28	20	22	20	10
28	20	22	21	9
28	20	22	22	8
28	20	22	23	7
28	20	23	15	14
28	20	23	16	13
28	20	23	17	12
28	20	23	18	11
28	20	23	19	10
28	20	23	20	9
28	20	23	21	8
28	20	23	22	7
28	20	23	23	6
28	20	24	15	13
28	20	24	16	12
28	20	24	17	11
28	20	24	18	10
28	20	24	19	9
28	20	24	20	8
28	20	24	21	7
28	20	24	22	6
28	20	24	23	5
28	20	24	24	4
28	21	18	17	16
28	21	18	18	15
28	21	18	19	14
28	21	18	20	13
28	21	18	21	12
28	21	18	22	11
28	21	19	17	15
28	21	19	18	14
28	21	19	19	13
28	21	19	20	12
28	21	19	21	11
28	21	19	22	10
28	21	20	16	15
28	21	20	17	14
28	21	20	18	13
28	21	20	19	12
28	21	20	20	11
